caso;escuela;tama–o_escuela;estudiante;income;stand_test_previo;sgenero;stand_exam
3525;56;-0,085653;10;bottom 25%;1,1976192;F;1,4395322
3526;56;-0,085653;7;top 25%;-0,620713;M;-1,335315
3527;56;-0,085653;5;mid 50%;1,7761802;M;0,8965662
3528;56;-0,085653;6;mid 50%;-0,372758;M;0,4026692
3529;57;-0,064455;87;bottom 25%;0,3711052;M;1,0396082
3530;57;-0,064455;85;bottom 25%;-0,124804;M;0,5443412
3531;57;-0,064455;91;bottom 25%;0,6190592;M;-0,492781
3532;57;-0,064455;80;top 25%;-0,951318;M;-2,108644
3533;57;-0,064455;79;mid 50%;-0,45541;M;-0,197611
3534;57;-0,064455;84;bottom 25%;1,4455742;M;1,8138272
3535;57;-0,064455;82;mid 50%;-0,207455;M;0,4026692
3536;57;-0,064455;83;mid 50%;-1,529879;M;0,0735362
3537;57;-0,064455;37;bottom 25%;1,7761802;M;0,8965662
3538;57;-0,064455;40;bottom 25%;0,5364082;M;0,8965662
3539;57;-0,064455;94;bottom 25%;2,1067862;M;1,3101422
3540;57;-0,064455;96;mid 50%;-0,124804;M;1,0396082
3541;57;-0,064455;99;bottom 25%;0,3711052;M;0,0735362
3542;57;-0,064455;95;mid 50%;-0,868667;M;-0,265159
3543;57;-0,064455;103;mid 50%;-1,281924;M;-0,492781
3544;57;-0,064455;101;mid 50%;0,0404992;M;-0,492781
3545;57;-0,064455;35;mid 50%;0,3711052;M;-0,85267
3546;57;-0,064455;53;bottom 25%;1,1149682;M;-0,419801
3547;57;-0,064455;52;mid 50%;0,0404992;M;-1,219486
3548;57;-0,064455;57;mid 50%;0,4537562;M;0,0043222
3549;57;-0,064455;55;mid 50%;-0,538061;M;0,3280722
3550;57;-0,064455;56;mid 50%;-1,364576;M;-0,85267
3551;57;-0,064455;58;top 25%;-1,777833;M;-1,335315
3552;57;-0,064455;44;mid 50%;0,1231502;M;-0,197611
3553;57;-0,064455;43;mid 50%;-0,703364;M;-1,219486
3554;57;-0,064455;51;top 25%;-1,860484;M;-1,723882
3555;57;-0,064455;49;mid 50%;0,0404992;M;0,2613242
3556;57;-0,064455;46;bottom 25%;0,3711052;M;0,5443412
3557;57;-0,064455;47;bottom 25%;0,2884532;M;-0,265159
3558;57;-0,064455;75;bottom 25%;-0,620713;M;0,7472282
3559;57;-0,064455;71;bottom 25%;0,1231502;M;0,8219882
3560;57;-0,064455;70;mid 50%;-0,951318;M;-0,699505
3561;57;-0,064455;69;top 25%;-1,03397;M;-1,526653
3562;57;-0,064455;74;mid 50%;-1,116621;M;1,0396082
3563;57;-0,064455;72;mid 50%;0,2058022;M;1,0396082
3564;57;-0,064455;73;mid 50%;0,7843622;M;0,3280722
3565;57;-0,064455;60;mid 50%;-1,943136;M;-0,338842
3566;57;-0,064455;63;bottom 25%;0,7843622;M;0,7472282
3567;57;-0,064455;68;top 25%;-2,521696;M;-1,962075
3568;57;-0,064455;67;bottom 25%;1,0323172;M;0,8965662
3569;57;-0,064455;65;mid 50%;-0,372758;M;-0,129085
3570;57;-0,064455;66;bottom 25%;0,2884532;M;0,6107292
3571;57;-0,064455;41;bottom 25%;1,1976192;M;1,6618062
3572;57;-0,064455;1;mid 50%;-0,290107;M;-0,776109
3573;57;-0,064455;3;bottom 25%;1,3629222;M;0,6787592
3574;57;-0,064455;34;bottom 25%;0,7843622;M;0,8219882
3575;57;-0,064455;27;mid 50%;-0,124804;M;-0,699505
3576;57;-0,064455;28;mid 50%;0,2058022;M;0,5443412
3577;57;-0,064455;24;bottom 25%;0,1231502;M;0,5443412
3578;57;-0,064455;22;mid 50%;-1,364576;M;0,4781942
3579;57;-0,064455;21;bottom 25%;0,2058022;M;-0,129085
3580;57;-0,064455;33;mid 50%;-0,207455;M;-2,108644
3581;57;-0,064455;30;top 25%;-1,116621;M;-1,335315
3582;57;-0,064455;32;bottom 25%;-0,124804;M;0,6107292
3583;57;-0,064455;31;mid 50%;0,3711052;M;-0,555112
3584;57;-0,064455;8;bottom 25%;1,3629222;M;1,5792202
3585;57;-0,064455;10;mid 50%;-0,786016;M;-1,029067
3586;57;-0,064455;7;bottom 25%;0,4537562;M;0,6787592
3587;57;-0,064455;6;bottom 25%;1,1976192;M;0,6107292
3588;57;-0,064455;20;mid 50%;0,1231502;M;-1,335315
3589;57;-0,064455;18;mid 50%;0,7017112;M;0,6787592
3590;57;-0,064455;17;mid 50%;-0,620713;M;-0,197611
3591;57;-0,064455;13;mid 50%;-0,45541;M;0,6787592
3592;58;0,2102702;55;bottom 25%;-0,124804;F;0,3280722
3593;58;0,2102702;56;mid 50%;1,1976192;F;-1,219486
3594;58;0,2102702;43;bottom 25%;1,6935282;F;0,5443412
3595;58;0,2102702;64;bottom 25%;0,4537562;F;0,6107292
3596;58;0,2102702;63;mid 50%;0,5364082;F;0,4026692
3597;58;0,2102702;57;bottom 25%;2,2720892;F;1,5061852
3598;58;0,2102702;68;mid 50%;-0,124804;F;0,6107292
3599;58;0,2102702;26;bottom 25%;1,3629222;F;1,1094382
3600;58;0,2102702;24;mid 50%;-0,786016;F;-1,438662
3601;58;0,2102702;20;mid 50%;0,5364082;F;0,4026692
3602;58;0,2102702;22;mid 50%;-0,620713;F;-0,129085
3603;58;0,2102702;41;mid 50%;-0,868667;F;-0,265159
3604;58;0,2102702;38;bottom 25%;-0,042152;F;1,4395322
3605;58;0,2102702;37;bottom 25%;1,0323172;F;0,8219882
3606;58;0,2102702;39;mid 50%;1,1149682;F;0,7472282
3607;58;0,2102702;31;bottom 25%;0,7017112;F;0,8965662
3608;58;0,2102702;32;top 25%;-0,868667;F;-1,438662
3609;58;0,2102702;36;bottom 25%;-0,207455;F;0,3280722
3610;58;0,2102702;33;mid 50%;-0,124804;F;-0,129085
3611;58;0,2102702;12;bottom 25%;0,7017112;F;1,1758492
3612;58;0,2102702;13;bottom 25%;1,6935282;F;0,4026692
3613;58;0,2102702;11;mid 50%;-0,207455;F;-0,129085
3614;58;0,2102702;10;mid 50%;0,5364082;F;0,1941492
3615;58;0,2102702;16;top 25%;-0,868667;F;-0,492781
3616;58;0,2102702;3;mid 50%;-1,03397;F;-0,623051
3617;58;0,2102702;4;mid 50%;0,3711052;F;0,6107292
3618;58;0,2102702;2;mid 50%;0,3711052;F;0,3280722
3619;58;0,2102702;9;bottom 25%;0,8670142;F;0,9675862
3620;58;0,2102702;7;mid 50%;-0,124804;F;0,4781942
3621;58;0,2102702;5;mid 50%;-0,124804;F;0,1340672
3622;58;0,2102702;6;mid 50%;-1,447227;F;1,2405332
3623;58;0,2102702;69;mid 50%;-0,124804;F;-0,492781
3624;58;0,2102702;74;mid 50%;-0,620713;F;0,6787592
3625;58;0,2102702;73;bottom 25%;0,6190592;F;-0,265159
3626;58;0,2102702;70;mid 50%;-0,620713;F;0,5443412
3627;58;0,2102702;72;bottom 25%;1,1149682;F;0,6787592
3628;58;0,2102702;79;mid 50%;-0,45541;F;-0,129085
3629;59;-0,545095;78;mid 50%;-0,951318;M;-1,219486
3630;59;-0,545095;74;mid 50%;0,2884532;M;0,6107292
3631;59;-0,545095;86;mid 50%;-0,207455;M;-0,85267
3632;59;-0,545095;81;top 25%;-2,273742;F;-0,776109
3633;59;-0,545095;87;top 25%;-2,273742;M;-2,291731
3634;59;-0,545095;64;mid 50%;-0,042152;M;-1,118624
3635;59;-0,545095;61;mid 50%;-0,372758;F;-0,776109
3636;59;-0,545095;71;mid 50%;0,1231502;F;-0,776109
3637;59;-0,545095;72;mid 50%;-0,868667;F;-0,85267
3638;59;-0,545095;108;top 25%;-0,786016;M;-0,338842
3639;59;-0,545095;105;bottom 25%;1,5282252;M;-0,129085
3640;59;-0,545095;103;mid 50%;-0,786016;F;-1,526653
3641;59;-0,545095;111;bottom 25%;0,6190592;F;-0,492781
3642;59;-0,545095;114;top 25%;-0,372758;M;-0,939378
3643;59;-0,545095;92;mid 50%;-0,703364;F;-0,623051
3644;59;-0,545095;89;top 25%;-1,364576;M;-1,438662
3645;59;-0,545095;95;mid 50%;-0,207455;M;-2,75266
3646;59;-0,545095;20;top 25%;-1,199273;F;-1,219486
3647;59;-0,545095;16;mid 50%;0,5364082;M;-1,118624
3648;59;-0,545095;18;bottom 25%;0,6190592;M;-0,129085
3649;59;-0,545095;15;mid 50%;0,3711052;F;-0,338842
3650;59;-0,545095;26;mid 50%;-0,786016;M;-0,939378
3651;59;-0,545095;25;mid 50%;-0,538061;M;0,6107292
3652;59;-0,545095;24;mid 50%;-0,703364;M;-1,723882
3653;59;-0,545095;28;mid 50%;-0,372758;M;-1,962075
3654;59;-0,545095;4;mid 50%;0,1231502;F;-0,85267
3655;59;-0,545095;5;top 25%;-2,604348;M;-2,108644
3656;59;-0,545095;1;top 25%;-0,951318;M;-1,836687
3657;59;-0,545095;2;mid 50%;-0,042152;M;-1,219486
3658;59;-0,545095;14;mid 50%;0,3711052;M;-1,219486
3659;59;-0,545095;13;top 25%;-1,116621;M;-1,836687
3660;59;-0,545095;7;mid 50%;-0,868667;F;-0,85267
3661;59;-0,545095;9;mid 50%;-0,042152;M;-1,526653
3662;59;-0,545095;46;top 25%;-1,943136;M;-1,962075
3663;59;-0,545095;48;mid 50%;-1,199273;M;-0,555112
3664;59;-0,545095;47;top 25%;-1,529879;F;-1,438662
3665;59;-0,545095;45;top 25%;-1,364576;F;-0,419801
3666;59;-0,545095;56;top 25%;-2,19109;M;-2,108644
3667;59;-0,545095;52;mid 50%;0,0404992;M;-0,939378
3668;59;-0,545095;55;mid 50%;-0,207455;M;-1,836687
3669;59;-0,545095;54;bottom 25%;1,6108772;F;0,1941492
3670;59;-0,545095;29;top 25%;-0,042152;M;0,4026692
3671;59;-0,545095;33;mid 50%;0,3711052;F;-1,526653
3672;59;-0,545095;41;mid 50%;-1,199273;M;-1,335315
3673;59;-0,545095;40;bottom 25%;-0,124804;F;-0,939378
3674;59;-0,545095;42;mid 50%;0,1231502;M;-1,335315
3675;59;-0,545095;38;top 25%;-2,108439;F;-0,939378
3676;60;-0,088644;136;mid 50%;-0,372758;F;-0,062088
3677;60;-0,088644;135;top 25%;-1,116621;F;-0,492781
3678;60;-0,088644;138;mid 50%;-0,951318;F;-0,699505
3679;60;-0,088644;133;mid 50%;-1,529879;F;0,2613242
3680;60;-0,088644;131;bottom 25%;1,3629222;F;1,2405332
3681;60;-0,088644;146;mid 50%;-0,290107;F;0,1941492
3682;60;-0,088644;145;mid 50%;-0,951318;F;-0,129085
3683;60;-0,088644;140;mid 50%;0,2884532;F;1,0396082
3684;60;-0,088644;148;bottom 25%;0,8670142;F;0,1941492
3685;60;-0,088644;120;bottom 25%;0,9496652;F;2,2031212
3686;60;-0,088644;121;mid 50%;-0,207455;F;-0,129085
3687;60;-0,088644;130;bottom 25%;0,6190592;F;0,8965662
3688;60;-0,088644;128;top 25%;-2,025787;F;-0,939378
3689;60;-0,088644;127;bottom 25%;2,2720892;F;2,5323522
3690;60;-0,088644;129;mid 50%;0,2884532;F;1,2405332
3691;60;-0,088644;123;top 25%;-0,620713;F;-1,029067
3692;60;-0,088644;126;bottom 25%;-0,45541;F;1,2405332
3693;60;-0,088644;125;bottom 25%;0,3711052;F;0,4781942
3694;60;-0,088644;112;mid 50%;-0,207455;F;-0,265159
3695;60;-0,088644;173;mid 50%;-0,538061;F;0,1340672
3696;60;-0,088644;169;bottom 25%;0,1231502;F;1,1758492
3697;60;-0,088644;172;mid 50%;0,4537562;F;0,4781942
3698;60;-0,088644;170;bottom 25%;0,6190592;F;-1,836687
3699;60;-0,088644;168;mid 50%;-0,786016;F;-0,776109
3700;60;-0,088644;183;top 25%;-1,61253;F;-0,129085
3701;60;-0,088644;177;mid 50%;0,6190592;F;2,4086922
3702;60;-0,088644;181;mid 50%;0,7017112;F;0,8219882
3703;60;-0,088644;179;mid 50%;-1,529879;F;-1,029067
3704;60;-0,088644;149;bottom 25%;0,3711052;F;-1,029067
3705;60;-0,088644;156;mid 50%;-0,207455;F;-1,219486
3706;60;-0,088644;157;top 25%;-1,61253;F;-0,699505
3707;60;-0,088644;158;mid 50%;-1,03397;F;0,0043222
3708;60;-0,088644;150;bottom 25%;0,6190592;F;0,7472282
3709;60;-0,088644;154;bottom 25%;1,4455742;F;2,4086922
3710;60;-0,088644;166;mid 50%;0,1231502;F;0,2613242
3711;60;-0,088644;185;top 25%;-0,45541;F;-1,029067
3712;60;-0,088644;58;bottom 25%;1,6108772;F;1,1094382
3713;60;-0,088644;59;mid 50%;0,4537562;F;0,4026692
3714;60;-0,088644;72;mid 50%;0,1231502;F;1,1094382
3715;60;-0,088644;66;mid 50%;-0,620713;F;-1,219486
3716;60;-0,088644;42;bottom 25%;0,0404992;F;0,6787592
3717;60;-0,088644;41;mid 50%;0,1231502;F;-0,197611
3718;60;-0,088644;38;mid 50%;-0,868667;F;0,6787592
3719;60;-0,088644;55;bottom 25%;0,9496652;F;1,9003352
3720;60;-0,088644;54;bottom 25%;0,7843622;F;0,8219882
3721;60;-0,088644;47;mid 50%;-0,868667;F;-0,338842
3722;60;-0,088644;48;mid 50%;0,2058022;F;-0,85267
3723;60;-0,088644;49;mid 50%;-0,786016;F;-0,419801
3724;60;-0,088644;50;bottom 25%;0,8670142;F;0,4781942
3725;60;-0,088644;111;bottom 25%;-0,951318;F;-0,419801
3726;60;-0,088644;98;top 25%;-1,943136;F;-0,623051
3727;60;-0,088644;97;mid 50%;-0,042152;F;0,0043222
3728;60;-0,088644;95;mid 50%;0,2884532;F;-0,062088
3729;60;-0,088644;92;mid 50%;0,2058022;F;0,2613242
3730;60;-0,088644;110;bottom 25%;1,0323172;F;0,8219882
3731;60;-0,088644;106;bottom 25%;0,6190592;F;1,3101422
3732;60;-0,088644;79;mid 50%;0,2884532;F;1,1094382
3733;60;-0,088644;81;mid 50%;-1,199273;F;0,1941492
3734;60;-0,088644;82;mid 50%;-0,45541;F;-0,197611
3735;60;-0,088644;77;mid 50%;-0,703364;F;-0,197611
3736;60;-0,088644;91;top 25%;-0,124804;F;-0,492781
3737;60;-0,088644;88;mid 50%;0,0404992;F;-0,129085
3738;60;-0,088644;87;mid 50%;0,2884532;F;-0,85267
3739;60;-0,088644;85;mid 50%;-0,042152;F;0,4026692
3740;60;-0,088644;86;bottom 25%;1,2802712;F;1,3101422
3741;60;-0,088644;24;mid 50%;-0,124804;F;0,4781942
3742;60;-0,088644;20;bottom 25%;1,2802712;F;0,4781942
3743;60;-0,088644;22;bottom 25%;1,0323172;F;-0,776109
3744;60;-0,088644;21;top 25%;-1,447227;F;-0,699505
3745;60;-0,088644;19;mid 50%;-1,116621;F;-0,776109
3746;60;-0,088644;27;mid 50%;-1,116621;F;-0,197611
3747;60;-0,088644;28;mid 50%;-0,703364;F;-0,85267
3748;60;-0,088644;29;mid 50%;-1,61253;F;-0,419801
3749;60;-0,088644;30;mid 50%;-0,290107;F;-0,062088
3750;60;-0,088644;35;bottom 25%;1,1149682;F;0,9675862
3751;60;-0,088644;6;mid 50%;-0,45541;F;0,4781942
3752;60;-0,088644;8;bottom 25%;0,1231502;F;-0,338842
3753;60;-0,088644;2;mid 50%;0,1231502;F;0,8219882
3754;60;-0,088644;18;bottom 25%;0,7843622;F;1,8138272
3755;60;-0,088644;14;top 25%;-0,868667;F;-0,338842
3756;61;-0,020198;125;top 25%;-1,943136;M;-1,219486
3757;61;-0,020198;132;mid 50%;0,4537562;F;1,5061852
3758;61;-0,020198;116;top 25%;-1,116621;F;0,0735362
3759;61;-0,020198;117;mid 50%;-1,03397;F;-0,492781
3760;61;-0,020198;115;top 25%;-0,786016;M;-2,291731
3761;61;-0,020198;121;mid 50%;-1,199273;M;-0,419801
3762;61;-0,020198;118;mid 50%;0,3711052;M;1,2405332
3763;61;-0,020198;120;mid 50%;0,3711052;F;-0,419801
3764;61;-0,020198;147;mid 50%;-0,538061;F;-1,029067
3765;61;-0,020198;146;mid 50%;0,1231502;M;-1,836687
3766;61;-0,020198;156;mid 50%;-1,61253;M;-1,118624
3767;61;-0,020198;135;mid 50%;-0,45541;M;-0,776109
3768;61;-0,020198;136;bottom 25%;1,1149682;M;-0,492781
3769;61;-0,020198;145;bottom 25%;0,1231502;M;-2,291731
3770;61;-0,020198;143;bottom 25%;1,1149682;M;1,0396082
3771;61;-0,020198;85;mid 50%;-0,124804;M;0,8219882
3772;61;-0,020198;81;mid 50%;-0,124804;F;1,1758492
3773;61;-0,020198;86;mid 50%;-0,042152;F;0,0735362
3774;61;-0,020198;88;mid 50%;-1,447227;M;0,9675862
3775;61;-0,020198;80;mid 50%;-0,124804;M;0,4026692
3776;61;-0,020198;75;bottom 25%;1,2802712;F;1,8138272
3777;61;-0,020198;77;mid 50%;0,0404992;M;0,2613242
3778;61;-0,020198;76;mid 50%;-0,372758;F;-1,029067
3779;61;-0,020198;112;mid 50%;0,2884532;F;-0,062088
3780;61;-0,020198;106;mid 50%;-0,207455;F;-0,129085
3781;61;-0,020198;104;bottom 25%;0,8670142;F;0,6787592
3782;61;-0,020198;111;mid 50%;-1,695182;M;-1,526653
3783;61;-0,020198;108;bottom 25%;1,0323172;F;0,5443412
3784;61;-0,020198;93;mid 50%;-0,124804;M;0,6107292
3785;61;-0,020198;100;bottom 25%;0,2884532;F;0,6787592
3786;61;-0,020198;96;bottom 25%;0,4537562;M;0,6107292
3787;61;-0,020198;97;bottom 25%;0,7017112;F;0,6787592
3788;61;-0,020198;47;top 25%;-1,199273;F;-1,526653
3789;61;-0,020198;44;mid 50%;0,5364082;M;-0,419801
3790;61;-0,020198;37;mid 50%;-0,124804;F;-0,776109
3791;61;-0,020198;36;top 25%;-0,868667;F;-0,492781
3792;61;-0,020198;39;mid 50%;0,2884532;M;0,0735362
3793;61;-0,020198;40;bottom 25%;0,4537562;F;0,7472282
3794;61;-0,020198;35;bottom 25%;0,6190592;M;-1,219486
3795;61;-0,020198;63;mid 50%;-0,786016;M;-0,939378
3796;61;-0,020198;64;bottom 25%;0,3711052;F;-0,419801
3797;61;-0,020198;61;bottom 25%;1,3629222;F;0,0735362
3798;61;-0,020198;67;bottom 25%;2,3547402;F;1,2405332
3799;61;-0,020198;65;mid 50%;-0,372758;M;0,8219882
3800;61;-0,020198;52;top 25%;-1,116621;M;-1,438662
3801;61;-0,020198;55;mid 50%;0,3711052;M;0,8965662
3802;61;-0,020198;53;mid 50%;0,1231502;M;-1,029067
3803;61;-0,020198;60;top 25%;-2,025787;M;-2,510121
3804;61;-0,020198;59;mid 50%;0,1231502;M;0,1941492
3805;61;-0,020198;57;bottom 25%;2,8506492;F;1,8138272
3806;61;-0,020198;12;mid 50%;0,0404992;M;0,8219882
3807;61;-0,020198;9;bottom 25%;-0,042152;M;1,3747412
3808;61;-0,020198;14;mid 50%;-1,860484;M;-0,129085
3809;61;-0,020198;15;bottom 25%;0,2058022;F;-0,265159
3810;61;-0,020198;17;mid 50%;-0,703364;F;-1,962075
3811;61;-0,020198;1;bottom 25%;2,1067862;M;1,5792202
3812;61;-0,020198;8;bottom 25%;0,9496652;M;1,5061852
3813;61;-0,020198;34;mid 50%;0,6190592;M;-0,338842
3814;61;-0,020198;27;mid 50%;-0,951318;M;0,8219882
3815;61;-0,020198;31;mid 50%;-0,538061;M;0,3280722
3816;61;-0,020198;18;bottom 25%;0,8670142;F;0,6787592
3817;61;-0,020198;21;mid 50%;0,4537562;F;0,9675862
3818;61;-0,020198;19;top 25%;-1,199273;F;-1,526653
3819;61;-0,020198;25;mid 50%;0,1231502;F;-0,338842
3820;62;0,1673862;151;mid 50%;-0,372758;M;0,0043222
3821;62;0,1673862;154;mid 50%;-0,620713;M;-0,699505
3822;62;0,1673862;152;mid 50%;1,1149682;F;0,4026692
3823;62;0,1673862;153;mid 50%;0,2058022;M;0,1340672
3824;62;0,1673862;165;bottom 25%;0,6190592;M;0,6107292
3825;62;0,1673862;160;mid 50%;0,7843622;M;0,1340672
3826;62;0,1673862;161;mid 50%;0,2058022;M;1,5792202
3827;62;0,1673862;164;mid 50%;0,0404992;F;0,1941492
3828;62;0,1673862;169;bottom 25%;1,6108772;M;1,0396082
3829;62;0,1673862;130;mid 50%;-0,042152;F;0,1340672
3830;62;0,1673862;132;bottom 25%;1,3629222;F;1,2405332
3831;62;0,1673862;147;mid 50%;-0,703364;F;-0,338842
3832;62;0,1673862;148;bottom 25%;0,5364082;M;0,4026692
3833;62;0,1673862;140;mid 50%;0,6190592;M;0,8219882
3834;62;0,1673862;141;mid 50%;1,1149682;F;-0,555112
3835;62;0,1673862;129;mid 50%;-0,372758;M;0,8219882
3836;62;0,1673862;197;mid 50%;-0,042152;F;-1,526653
3837;62;0,1673862;192;mid 50%;-0,290107;F;-0,555112
3838;62;0,1673862;194;mid 50%;-0,290107;M;-1,118624
3839;62;0,1673862;191;bottom 25%;1,1149682;F;1,5061852
3840;62;0,1673862;206;top 25%;-0,538061;M;-2,108644
3841;62;0,1673862;203;top 25%;-0,538061;F;-0,265159
3842;62;0,1673862;204;mid 50%;0,4537562;M;0,3280722
3843;62;0,1673862;179;mid 50%;-0,372758;M;-0,062088
3844;62;0,1673862;173;bottom 25%;0,1231502;M;-0,062088
3845;62;0,1673862;182;mid 50%;0,0404992;F;0,1941492
3846;62;0,1673862;76;mid 50%;0,1231502;M;-1,836687
3847;62;0,1673862;68;mid 50%;0,7843622;F;0,0735362
3848;62;0,1673862;67;mid 50%;-0,042152;M;-0,419801
3849;62;0,1673862;77;bottom 25%;0,8670142;M;0,8219882
3850;62;0,1673862;78;mid 50%;-0,207455;M;-0,338842
3851;62;0,1673862;81;mid 50%;-0,124804;F;1,1758492
3852;62;0,1673862;51;mid 50%;-1,03397;M;-1,438662
3853;62;0,1673862;50;mid 50%;0,6190592;M;0,4781942
3854;62;0,1673862;46;mid 50%;-0,372758;M;-0,265159
3855;62;0,1673862;47;mid 50%;0,2058022;F;1,2405332
3856;62;0,1673862;63;bottom 25%;1,1149682;F;1,0396082
3857;62;0,1673862;65;top 25%;-2,19109;M;-1,526653
3858;62;0,1673862;56;mid 50%;0,7843622;M;-0,85267
3859;62;0,1673862;116;mid 50%;-0,45541;M;-0,492781
3860;62;0,1673862;109;top 25%;-0,951318;F;0,2613242
3861;62;0,1673862;125;mid 50%;0,2884532;M;-0,699505
3862;62;0,1673862;127;mid 50%;0,4537562;M;0,7472282
3863;62;0,1673862;120;bottom 25%;0,7843622;M;0,8219882
3864;62;0,1673862;121;mid 50%;0,3711052;M;-0,265159
3865;62;0,1673862;87;mid 50%;-0,290107;M;-1,118624
3866;62;0,1673862;93;top 25%;-0,290107;M;-0,623051
3867;62;0,1673862;94;mid 50%;-0,951318;F;0,2613242
3868;62;0,1673862;97;mid 50%;-0,786016;F;-0,062088
3869;62;0,1673862;88;bottom 25%;0,2884532;F;-0,338842
3870;62;0,1673862;91;mid 50%;-0,207455;M;-0,939378
3871;62;0,1673862;103;mid 50%;0,8670142;M;-0,129085
3872;62;0,1673862;102;mid 50%;0,6190592;F;-0,062088
3873;62;0,1673862;45;mid 50%;0,7017112;M;-0,699505
3874;62;0,1673862;28;bottom 25%;0,9496652;M;1,1758492
3875;62;0,1673862;27;bottom 25%;0,5364082;M;1,0396082
3876;62;0,1673862;30;bottom 25%;1,0323172;F;0,4781942
3877;62;0,1673862;31;mid 50%;-0,868667;M;-0,776109
3878;62;0,1673862;32;mid 50%;1,1976192;F;0,1340672
3879;62;0,1673862;22;mid 50%;1,8588312;M;1,4395322
3880;62;0,1673862;41;mid 50%;0,0404992;F;-0,062088
3881;62;0,1673862;35;bottom 25%;1,7761802;M;1,9771072
3882;62;0,1673862;44;mid 50%;-0,538061;M;-0,699505
3883;62;0,1673862;6;mid 50%;0,9496652;F;-0,338842
3884;62;0,1673862;5;top 25%;-1,529879;F;0,6107292
3885;62;0,1673862;8;mid 50%;0,7017112;M;-0,939378
3886;62;0,1673862;2;mid 50%;0,5364082;F;0,4781942
3887;62;0,1673862;3;mid 50%;-0,042152;M;0,0043222
3888;62;0,1673862;20;mid 50%;0,7017112;F;1,1094382
3889;62;0,1673862;14;mid 50%;-0,951318;F;-0,197611
3890;62;0,1673862;15;mid 50%;-1,199273;M;0,1941492
3891;63;0,1562112;22;mid 50%;0,4537562;F;1,4395322
3892;63;0,1562112;19;mid 50%;0,7017112;F;0,1941492
3893;63;0,1562112;80;mid 50%;-0,45541;M;0,4026692
3894;63;0,1562112;78;mid 50%;0,0404992;M;1,4395322
3895;63;0,1562112;24;bottom 25%;0,2884532;F;0,0735362
3896;63;0,1562112;81;mid 50%;0,2058022;F;1,0396082
3897;63;0,1562112;6;bottom 25%;1,4455742;F;1,1094382
3898;63;0,1562112;2;mid 50%;-0,207455;F;1,3101422
3899;63;0,1562112;12;mid 50%;-0,124804;M;-0,555112
3900;63;0,1562112;11;mid 50%;-0,372758;M;0,5443412
3901;63;0,1562112;8;mid 50%;0,4537562;M;0,4781942
3902;63;0,1562112;9;mid 50%;-0,124804;M;-0,492781
3903;63;0,1562112;46;bottom 25%;0,5364082;F;-0,338842
3904;63;0,1562112;32;bottom 25%;-0,207455;F;0,0735362
3905;63;0,1562112;29;bottom 25%;2,3547402;F;2,1029752
3906;63;0,1562112;28;mid 50%;-0,45541;F;0,8965662
3907;63;0,1562112;38;bottom 25%;-0,703364;M;1,7348992
3908;63;0,1562112;37;bottom 25%;1,1149682;F;1,5792202
3909;63;0,1562112;69;mid 50%;-0,620713;F;0,6107292
3910;63;0,1562112;70;bottom 25%;-0,372758;M;1,1094382
3911;63;0,1562112;74;bottom 25%;0,7017112;F;0,4026692
3912;63;0,1562112;75;mid 50%;0,3711052;F;1,9771072
3913;63;0,1562112;73;mid 50%;0,7017112;M;0,8965662
3914;63;0,1562112;72;mid 50%;-0,124804;M;0,8219882
3915;63;0,1562112;51;mid 50%;0,3711052;M;0,8219882
3916;63;0,1562112;62;top 25%;-0,868667;F;0,4026692
3917;63;0,1562112;60;bottom 25%;0,3711052;F;1,4395322
3918;63;0,1562112;61;mid 50%;-1,03397;F;0,0735362
3919;63;0,1562112;57;mid 50%;1,1976192;M;0,4781942
3920;63;0,1562112;59;top 25%;-0,951318;M;0,0043222
3921;64;0,4341442;121;bottom 25%;1,0323172;M;0,8965662
3922;64;0,4341442;118;mid 50%;1,3629222;M;1,6618062
3923;64;0,4341442;120;top 25%;-1,447227;M;-0,338842
3924;64;0,4341442;119;mid 50%;1,6935282;M;0,8965662
3925;64;0,4341442;117;bottom 25%;1,8588312;M;1,9771072
3926;64;0,4341442;79;mid 50%;-0,207455;M;0,0735362
3927;64;0,4341442;80;bottom 25%;0,8670142;M;1,7348992
3928;64;0,4341442;77;bottom 25%;1,4455742;M;0,8965662
3929;64;0,4341442;76;top 25%;-1,281924;M;-0,939378
3930;64;0,4341442;86;mid 50%;0,3711052;M;0,4781942
3931;64;0,4341442;87;mid 50%;0,2884532;M;0,1340672
3932;64;0,4341442;81;mid 50%;-0,538061;M;-1,118624
3933;64;0,4341442;64;bottom 25%;1,1976192;M;1,7348992
3934;64;0,4341442;66;bottom 25%;0,6190592;M;0,8965662
3935;64;0,4341442;62;mid 50%;0,8670142;M;0,7472282
3936;64;0,4341442;71;bottom 25%;0,6190592;M;0,9675862
3937;64;0,4341442;70;mid 50%;0,3711052;M;-1,438662
3938;64;0,4341442;69;mid 50%;1,4455742;M;0,8965662
3939;64;0,4341442;60;bottom 25%;1,7761802;M;1,1758492
3940;64;0,4341442;108;mid 50%;0,2884532;M;-1,962075
3941;64;0,4341442;113;mid 50%;1,9414832;M;0,1941492
3942;64;0,4341442;89;top 25%;-0,538061;M;-0,197611
3943;64;0,4341442;95;top 25%;-1,116621;M;-0,699505
3944;64;0,4341442;1;bottom 25%;0,2884532;M;-0,197611
